HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.source,Input.target,Input.docID,Input.type,Input.sureAlignments,Input.possAlignments,Input.sourceHighlights,Input.targetHighlights,Input.answerSureAlignments1,Input.answerPossAlignments1,Input.answerSourceHighlights1,Input.answerTargetHighlights1,Answer.activeTime,Answer.comment,Answer.endTime,Answer.possAlignments,Answer.sourceHighlights,Answer.startTime,Answer.submit,Answer.sureAlignments,Answer.targetHighlights,Approve,Reject
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3137ONMDKG57CT0X3B2MKWFXU5AGES,A29N2NWVXHVLDV,Submitted,Fri Jul 01 19:42:07 PDT 2016,Fri Jul 01 19:43:52 PDT 2016,Sun Jul 31 19:43:52 PDT 2016,,,,105,0% (0/0),0% (0/0),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},77617,,1467427417718,0-17 9-6,unchanged,1467427340101,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 14-22 14-23 16-0 16-1 16-2 16-3 16-4 17-5 18-24,unchanged,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,35GMH2SV3EHV46HVRUFUP5OZLR6OES,A1PH1OHTTCHTWN,Submitted,Fri Jul 01 21:49:05 PDT 2016,Fri Jul 01 21:50:28 PDT 2016,Sun Jul 31 21:50:28 PDT 2016,,,,83,0% (0/0),0% (0/0),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},68708,,1467435018469,{},{},1467434949761,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24,0 1 2 3 16 22,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,37C0GNLMHF30NUXRV3IG2NKN0FH6DY,A1X0H6VAK3AQE9,Submitted,Sat Jul 02 14:32:43 PDT 2016,Sat Jul 02 14:34:10 PDT 2016,Mon Aug 01 14:34:10 PDT 2016,,,,87,100% (183/183),100% (52/52),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},77276,,1467495241793,8-14 9-16,{},1467495164517,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 14-22 14-23 16-0 16-1 16-2 16-3 16-4 17-5 18-24,{},,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3A0EX8ZRN8O9RH9DNQM2QOGGW4WBYU,A2W1C5PDHUF25O,Submitted,Sat Jul 02 09:59:42 PDT 2016,Sat Jul 02 10:08:33 PDT 2016,Mon Aug 01 10:08:33 PDT 2016,,,,531,100% (90/90),100% (1/1),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},410117,,1467479281399,14-23 16-0 16-1 16-2,unchanged,1467478871282,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-3 16-4 17-5 18-24,unchanged,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3FIUS151DV25W7WO96SAKZ097LVGGF,A1XWYM32PN3RTY,Submitted,Fri Jul 01 23:57:31 PDT 2016,Sat Jul 02 00:00:17 PDT 2016,Mon Aug 01 00:00:17 PDT 2016,,,,166,0% (0/0),0% (0/0),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},106953,Not sure if Colby is the name of the college. That is why it is put in grey.,1467442751719,14-22 14-23,unchanged,1467442644766,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 7-14 8-15 8-16 9-17 10-18 11-19 12-20 13-21 16-0 16-1 16-2 16-3 16-4 17-5 18-24,unchanged,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3GNCZX450INAZTCKQPQNIM3YAHVPA6,AFQKLIYNCVZTL,Submitted,Fri Jul 01 18:43:14 PDT 2016,Fri Jul 01 18:45:48 PDT 2016,Sun Jul 31 18:45:48 PDT 2016,,,,154,100% (118/118),100% (8/8),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},136007,,1467423926831,{},unchanged,1467423790824,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24,unchanged,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3Q5C1WP23M1ACVH1AROG9F5EFNZ15J,AC6F9EZE9MG1V,Submitted,Sat Jul 02 00:18:42 PDT 2016,Sat Jul 02 00:24:04 PDT 2016,Mon Aug 01 00:24:04 PDT 2016,,,,322,0% (0/0),0% (0/0),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},300690,,1467444221189,{},14,1467443920499,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-3 16-4 17-5 18-24,0 1 2 14 23,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3RYC5T2D73T2YAY1S0C9DCS8ALTRPQ,A1JW7UBUWNA0UG,Submitted,Sat Jul 02 01:28:08 PDT 2016,Sat Jul 02 01:40:01 PDT 2016,Mon Aug 01 01:40:01 PDT 2016,,,,713,0% (0/0),0% (0/0),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},213,,1467448792306,14-23,unchanged,1467448091107,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-3 16-4 17-5 18-24,unchanged,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3XLBSAQ9Z4CMUVGS6VC5ZT3MJ817ZN,A1M7RRHMZDU2GT,Submitted,Fri Jul 01 19:55:52 PDT 2016,Fri Jul 01 19:56:29 PDT 2016,Sun Jul 31 19:56:29 PDT 2016,,,,37,0% (0/0),0% (0/0),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},33160,,1467428186441,{},unchanged,1467428153281,Submit,0-0 0-1 0-6 1-1 1-7 2-1 2-8 3-1 3-9 4-1 4-10 4-14 5-1 5-2 5-3 5-4 5-5 5-6 5-7 5-8 5-9 5-10 5-11 5-12 5-13 5-14 5-15 5-16 5-17 5-18 5-19 5-20 5-21 5-22 5-23 5-24 6-2 6-12 6-14 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-3 16-4 17-5 18-24,unchanged,,,,
3ZVPAMTJWN3UZD89ZFHLVJITZ3RRG7,38JF4YFDOJP5OCVZNDDTCMY0V30698,Aligning Words in Paraphrased Sentence Pairs (Participated in Alignment Training),You will be presented two sentences that are paraphrases of each other. Select the words in each that correspond to each other.,align sentence paraphrase pairs words training,$0.20,Fri Jul 01 18:06:34 PDT 2016,10,BatchId:2450751;,3600,2592000,Sun Jul 31 18:06:34 PDT 2016,,,3Y5140Z9DXGP5BVI2DI0ZKRHNP2PIC,AURYD2FH3FUOQ,Submitted,Fri Jul 01 19:09:49 PDT 2016,Fri Jul 01 19:15:46 PDT 2016,Sun Jul 31 19:15:46 PDT 2016,,,,357,100% (953/953),100% (2/2),0% (0/0),"Hackett and Rossignol did not know each other and Hackett had no connection to Colby , Doyle said .","state police Lt. Timothy Doyle said Hackett and Rossignol did not know each other , and that Hackett had no connection to the college .",news-common:2143,test,18-24 0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 9-17 10-18 11-19 12-20 13-21 16-4 17-5 16-3 8-15,{},{},{},0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-4 17-5 18-24 ,14-23 ,{},{},71754,,1467425737017,14-22 14-23,15,1467425665263,Submit,0-6 1-7 2-8 3-9 4-10 5-11 6-12 7-13 8-15 9-17 10-18 11-19 12-20 13-21 16-3 16-4 17-5 18-24,0 1 2 14 16,,,,
